Student_ID,Group_ID,Total_Pre_Test,Total_Post_Test,Test_Knowledge_Gain,Total_Pre_Enjoyment,Total_Post_Enjoyment,Total_Passion,Passion_Learning_Efficiency,Pre_Test_Q1,Pre_Test_Q2,Pre_Test_Q3,Pre_Test_Q4,Pre_Test_Q5,Pre_Test_Q6,Pre_Test_Q7,Pre_Test_Q8,Pre_Test_Q9,Pre_Test_Q10,Pre_Test_Q11,Pre_Test_Q12,Pre_Test_Q13,Pre_Test_Q14,Pre_Test_Q15,Pre_Test_Q16,Pre_Test_Q17,Pre_Test_Q18,Pre_Test_Q19,Pre_Test_Q20,Pre_Test_Q21,Pre_Test_Q22,Pre_Test_Q23,Pre_Test_Q24,Pre_Test_Q25,Pre_Test_Q26,Pre_Test_Q27,Pre_Test_Q28,Pre_Test_Q29,Pre_Test_Q30,Pre_Test_Q31,Pre_Test_Q32,Pre_Test_Q33,Pre_Test_Q34,Pre_Test_Q35,Pre_Test_Q36,Pre_Test_Q37,Pre_Test_Q38,Pre_Test_Q39,Pre_Test_Q40,Pre_Test_Q41,Pre_Test_Q42,Pre_Test_Q43,Pre_Test_Q44,Pre_Test_Q45,Pre_Test_Q46,Pre_Test_Q47,Pre_Test_Q48,Pre_Test_Q49,Pre_Test_Q50,Pre_Test_Q51,Pre_Test_Q52,Pre_Test_Q53,Pre_Test_Q54,Pre_Test_Q55,Pre_Test_Q56,Pre_Test_Q57,Pre_Test_Q58,Pre_Test_Q59,Pre_Test_Q60,Pre_Test_Q61,Pre_Test_Q62,Pre_Test_Q63,Pre_Test_Q64,Pre_Test_Q65,Pre_Test_Q66,Pre_Test_Q67,Pre_Test_Q68,Pre_Test_Q69,Pre_Test_Q70,Post_Test_Q1,Post_Test_Q2,Post_Test_Q3,Post_Test_Q4,Post_Test_Q5,Post_Test_Q6,Post_Test_Q7,Post_Test_Q8,Post_Test_Q9,Post_Test_Q10,Post_Test_Q11,Post_Test_Q12,Post_Test_Q13,Post_Test_Q14,Post_Test_Q15,Post_Test_Q16,Post_Test_Q17,Post_Test_Q18,Post_Test_Q19,Post_Test_Q20,Post_Test_Q21,Post_Test_Q22,Post_Test_Q23,Post_Test_Q24,Post_Test_Q25,Post_Test_Q26,Post_Test_Q27,Post_Test_Q28,Post_Test_Q29,Post_Test_Q30,Post_Test_Q31,Post_Test_Q32,Post_Test_Q33,Post_Test_Q34,Post_Test_Q35,Post_Test_Q36,Post_Test_Q37,Post_Test_Q38,Post_Test_Q39,Post_Test_Q40,Post_Test_Q41,Post_Test_Q42,Post_Test_Q43,Post_Test_Q44,Post_Test_Q45,Post_Test_Q46,Post_Test_Q47,Post_Test_Q48,Post_Test_Q49,Post_Test_Q50,Post_Test_Q51,Post_Test_Q52,Post_Test_Q53,Post_Test_Q54,Post_Test_Q55,Post_Test_Q56,Post_Test_Q57,Post_Test_Q58,Post_Test_Q59,Post_Test_Q60,Post_Test_Q61,Post_Test_Q62,Post_Test_Q63,Post_Test_Q64,Post_Test_Q65,Post_Test_Q66,Post_Test_Q67,Post_Test_Q68,Post_Test_Q69,Post_Test_Q70,Pre_Enjoy_Item_1,Pre_Enjoy_Item_2,Pre_Enjoy_Item_3,Pre_Enjoy_Item_4,Pre_Enjoy_Item_5,Pre_Enjoy_Item_6,Pre_Enjoy_Item_7,Pre_Enjoy_Item_8,Pre_Enjoy_Item_9,Pre_Enjoy_Item_10,Pre_Enjoy_Item_11,Pre_Enjoy_Item_12,Pre_Enjoy_Item_13,Pre_Enjoy_Item_14,Pre_Enjoy_Item_15,Pre_Enjoy_Item_16,Pre_Enjoy_Item_17,Pre_Enjoy_Item_18,Pre_Enjoy_Item_19,Pre_Enjoy_Item_20,Pre_Enjoy_Item_21,Pre_Enjoy_Item_22,Pre_Enjoy_Item_23,Pre_Enjoy_Item_24,Pre_Enjoy_Item_25,Pre_Enjoy_Item_26,Pre_Enjoy_Item_27,Pre_Enjoy_Item_28,Pre_Enjoy_Item_29,Pre_Enjoy_Item_30,Pre_Enjoy_Item_31,Pre_Enjoy_Item_32,Post_Enjoy_Item_1,Post_Enjoy_Item_2,Post_Enjoy_Item_3,Post_Enjoy_Item_4,Post_Enjoy_Item_5,Post_Enjoy_Item_6,Post_Enjoy_Item_7,Post_Enjoy_Item_8,Post_Enjoy_Item_9,Post_Enjoy_Item_10,Post_Enjoy_Item_11,Post_Enjoy_Item_12,Post_Enjoy_Item_13,Post_Enjoy_Item_14,Post_Enjoy_Item_15,Post_Enjoy_Item_16,Post_Enjoy_Item_17,Post_Enjoy_Item_18,Post_Enjoy_Item_19,Post_Enjoy_Item_20,Post_Enjoy_Item_21,Post_Enjoy_Item_22,Post_Enjoy_Item_23,Post_Enjoy_Item_24,Post_Enjoy_Item_25,Post_Enjoy_Item_26,Post_Enjoy_Item_27,Post_Enjoy_Item_28,Post_Enjoy_Item_29,Post_Enjoy_Item_30,Post_Enjoy_Item_31,Post_Enjoy_Item_32,Passion_Item_1,Passion_Item_2,Passion_Item_3,Passion_Item_4,Passion_Item_5,Passion_Item_6,Passion_Item_7,Passion_Item_8,Passion_Item_9,Passion_Item_10,Passion_Item_11,Passion_Item_12,Passion_Item_13,Passion_Item_14,Passion_Item_15,Passion_Item_16,Passion_Item_17,Passion_Item_18,Passion_Item_19,Passion_Item_20,Passion_Item_21,Passion_Item_22,Passion_Item_23,Passion_Item_24,Passion_Item_25,Passion_Item_26,Passion_Item_27,Passion_Item_28,Passion_Item_29,Passion_Item_30
stud30005@raqood-ai,GP1_Robot,21,50,29,77,84,81,0.617,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,2,2,3,1,2,3,2,1,2,2,1,1,3,3,1,2,3,3,2,3,2,2,1,3,1,3,2,2,2,2,3,4,3,2,3,2,2,3,3,3,3,4,2,4,4,4,2,4,3,3,2,4,3,2,4,2,4,4,2,4,2,3,2,4,4,3,2,4,2,4,2,4,3,4,3,2,4,4,4,4,3,4,3,2,4,4,2,2,2,3,3,4
stud30013@raqood-ai,GP1_Robot,29,59,30,76,91,81,0.728,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,3,3,3,1,2,3,1,3,3,2,2,1,1,3,2,3,2,2,1,2,1,2,4,3,2,2,4,2,2,2,3,4,3,3,2,3,4,4,2,4,3,2,4,4,2,2,3,3,4,3,3,2,4,3,4,3,4,4,3,3,3,2,4,4,2,4,4,3,4,4,4,3,4,2,3,2,2,4,4,3,2,2,2
stud30021@raqood-ai,GP1_Robot,27,58,31,79,83,71,0.817,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,2,3,3,2,2,2,1,2,3,1,1,2,3,1,3,2,3,2,3,3,1,3,3,2,3,1,3,3,3,3,2,1,3,3,2,3,3,4,4,2,3,2,2,4,4,4,3,2,2,3,4,4,2,3,3,2,2,3,2,2,4,3,4,3,2,3,2,3,3,2,3,4,3,3,3,3,4,4,4,2,4,4,3,2,2,2,3,2,4,4,2,3,2,2
stud30124@raqood-ai,GP1_Robot,27,61,34,75,81,79,0.772,1,1,11,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,3,1,3,3,1,3,1,3,2,3,1,1,3,2,3,1,3,3,3,2,1,2,2,1,2,2,3,3,1,2,3,1,2,2,4,2,3,3,4,4,2,2,3,4,4,2,2,2,2,4,4,2,4,4,3,3,4,3,2,3,3,3,3,2,3,4,2,2,2,4,4,2,3,3,4,2,3,4,4,3,4,4,4,4,3,4,2,4,2,3,2,2,3,3
stud30052@raqood-ai,GP1_Robot,33,51,18,79,81,66,0.773,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,3,3,1,1,1,3,2,2,1,1,2,1,1,1,1,3,1,2,1,2,1,2,3,3,1,1,3,3,3,2,2,1,2,4,2,2,3,3,4,3,3,4,3,2,4,2,4,2,2,3,3,3,2,2,4,4,2,3,4,4,3,4,2,2,4,4,2,3,2,3,3,2,3,4,3,4,4,3,4,2,2,4,3,2,3,4,4,4,4,4,4,3,4,3
stud30001@raqood-ai,GP1_Robot,24,57,33,75,86,73,0.781,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,2,1,1,3,2,1,3,3,2,1,2,1,2,1,2,1,3,1,3,3,3,2,2,1,3,3,1,1,3,2,1,4,4,3,2,4,2,2,4,3,2,4,3,3,2,2,2,2,4,4,2,3,3,4,4,4,2,2,4,2,2,3,2,4,2,2,2,4,2,3,3,3,4,2,2,3,4,3,3,3,4,4,2,2,3,2,3,3,4,2,2,4,3
stud30087@raqood-ai,GP1_Robot,32,58,26,77,80,74,0.784,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,2,1,2,2,1,1,3,3,3,2,1,3,2,3,3,3,1,2,1,1,2,1,3,3,1,2,2,3,3,1,2,3,2,3,3,4,3,4,4,2,4,2,3,2,2,3,3,4,2,3,3,3,2,4,4,3,4,4,4,3,4,4,4,2,4,4,2,3,2,3,4,4,3,3,3,3,3,4,4,4,4,3,2,2,4,3,2,3,4,2,4,3,3,4
stud30125@raqood-ai,GP1_Robot,28,58,30,73,89,78,0.744,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,3,3,2,3,1,2,2,3,3,3,2,3,2,3,3,2,2,2,1,2,3,3,3,2,3,1,1,2,2,2,4,4,3,4,3,2,4,2,3,2,2,4,3,4,4,3,2,3,2,3,2,2,2,2,3,4,2,3,2,3,4,4,2,4,2,4,2,3,3,4,2,2,3,4,2,2,4,4,4,4,3,2,2,4,3,4,3,4,4,2,4
stud30069@raqood-ai,GP1_Robot,27,51,24,84,77,72,0.708,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,3,1,2,1,2,3,2,2,1,2,1,3,1,1,2,1,3,3,2,1,3,1,2,3,2,3,2,1,3,1,3,2,3,2,2,3,3,2,2,3,4,2,4,3,4,3,3,4,2,4,4,4,2,3,4,3,4,2,4,4,2,3,4,4,2,4,4,2,3,3,3,3,3,3,3,3,4,2,3,2,2,4,3,2,4,3,2,4,2,4,2,3,4,4
stud30289@raqood-ai,GP1_Robot,33,57,24,72,80,79,0.722,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,3,3,3,2,3,3,2,3,2,1,1,3,3,2,1,3,3,2,2,3,1,1,2,1,2,2,1,1,2,2,1,2,2,3,2,2,3,3,3,2,2,2,4,2,3,4,4,3,4,2,2,2,2,2,3,2,2,2,3,2,4,2,3,4,4,3,3,4,3,4,2,4,3,4,2,4,3,2,3,2,4,2,3,3,4,3,4,2,4,2,2,4,2
stud30023@raqood-ai,GP1_Robot,32,60,28,77,78,74,0.811,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,3,2,1,3,1,3,3,1,3,2,3,2,3,2,3,1,1,1,3,1,3,2,3,2,2,1,2,2,3,3,1,2,3,4,2,4,2,3,3,2,3,2,2,2,2,2,2,3,2,2,2,3,3,4,3,3,2,2,2,4,3,2,3,4,4,4,4,2,3,4,4,2,3,4,4,3,3,3,3,2,2,2,3,2,3,2,4,3,2,4,2,4,3,2
stud30095@raqood-ai,GP1_Robot,30,59,29,77,84,85,0.694,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,3,3,3,1,2,3,1,1,1,1,1,2,2,2,1,3,3,1,1,3,3,3,2,1,2,3,2,1,2,4,3,2,4,2,3,3,4,4,3,3,2,3,3,3,4,3,3,2,2,2,3,3,4,2,3,2,2,3,2,3,4,4,2,4,4,4,4,4,4,2,3,3,3,3,4,2,3,2,3,4,4,3,4,4,2,3,2,4,3,4,4
stud30027@raqood-ai,GP1_Robot,31,61,30,74,86,72,0.847,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,1,1,1,2,1,1,2,1,2,3,2,2,2,2,3,3,1,3,1,2,1,2,1,1,2,1,3,4,2,2,3,3,4,2,2,4,4,4,3,2,4,3,3,3,4,3,3,2,3,4,3,3,4,4,3,2,2,2,4,3,3,2,3,2,3,3,2,2,2,3,4,4,3,2,3,3,3,2,3,3,3,3,3,4,3,3,4,3
stud30015@raqood-ai,GP1_Robot,28,58,30,75,89,74,0.784,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3,2,3,3,2,3,3,1,3,3,2,3,1,3,2,1,1,2,2,1,3,2,3,1,2,1,3,1,1,3,3,1,2,4,2,3,3,2,2,3,2,2,2,4,2,4,2,2,2,2,3,3,2,3,3,3,2,3,3,3,4,2,4,3,3,3,4,2,2,2,4,4,3,2,3,3,2,4,4,4,3,2,4,4,3,2,3,4,2,4,4,2,4,4
stud30036@raqood-ai,GP1_Robot,22,55,33,68,82,77,0.714,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,3,1,1,2,3,3,3,1,1,2,3,3,2,1,2,1,2,2,1,3,3,3,2,1,2,3,2,2,1,4,2,4,3,3,3,2,2,3,2,3,4,2,4,2,4,3,4,4,4,3,2,4,3,3,2,2,4,3,2,4,3,3,4,3,2,2,3,3,3,3,4,3,2,2,4,4,3,3,4,3,3,4,4,3,3,3,2,4,2,4,3
stud30086@raqood-ai,GP1_Robot,33,51,18,71,80,74,0.689,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,2,1,3,3,3,1,3,1,1,1,3,1,3,3,1,2,1,2,2,3,3,3,2,2,1,2,2,3,1,2,3,2,3,2,2,4,4,3,3,2,3,2,4,3,4,3,3,4,4,3,2,4,3,2,3,3,4,4,4,3,4,3,4,4,3,3,4,2,4,2,3,3,3,2,4,3,2,4,4,3,4,2,4,2,4,4,2,4,3,4,2,3,4,3
stud30109@raqood-ai,GP1_Robot,28,55,27,78,81,73,0.753,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,2,3,1,3,2,1,1,2,1,2,2,3,3,2,1,3,3,1,1,2,2,2,3,2,3,3,3,1,1,2,3,3,3,2,4,3,4,3,3,4,2,3,2,3,4,2,3,4,2,3,4,2,4,3,4,2,3,2,2,4,4,4,2,4,4,3,2,2,3,2,4,2,2,3,2,4,3,2,3,2,3,2,3,4,3,2,2,3,3,3,3,3,4,2
stud30018@raqood-ai,GP1_Robot,25,52,27,78,84,81,0.642,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,2,2,3,3,2,2,3,3,1,2,2,2,3,3,3,1,1,2,2,1,3,1,1,1,1,2,3,2,2,3,2,3,2,3,2,2,3,2,4,2,3,3,3,4,4,4,2,3,3,3,4,2,2,4,2,4,3,2,3,3,4,2,2,2,4,2,4,3,2,4,2,4,2,4,3,2,4,3,3,2,4,4,4,3,3,4,3,2,3,2,3,3,3,4
stud30073@raqood-ai,GP1_Robot,33,54,21,65,88,77,0.701,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,2,2,2,3,2,1,3,1,3,3,1,3,1,1,1,3,2,2,3,2,1,1,1,3,3,1,3,3,1,2,3,1,2,4,3,2,3,4,2,4,4,2,2,3,2,2,2,2,4,3,3,2,3,2,4,2,4,4,3,3,2,2,2,3,2,3,3,2,4,3,2,4,4,2,2,2,4,2,4,3,2,4,4,4,4,2,3,3,4,4,3,3,3,2
stud30303@raqood-ai,GP1_Robot,22,60,38,79,77,66,0.909,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,3,1,1,1,2,3,1,3,3,2,2,2,1,2,2,2,1,2,3,3,2,1,3,1,2,1,4,3,2,4,4,4,3,2,3,2,3,2,4,3,2,3,3,2,2,2,4,2,4,2,3,2,3,2,3,4,4,2,2,3,2,4,2,4,2,2,4,4,2,3,3,4,4,4,3,3,3,2,3,3,2,4,4,4,4,2,4,2
stud30292@raqood-ai,GP1_Robot,27,54,27,82,83,75,0.72,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,2,3,1,2,2,3,1,2,1,2,3,2,3,3,3,2,1,3,2,1,2,1,3,1,1,1,1,2,2,1,1,3,3,4,2,3,4,3,2,4,2,4,2,3,2,4,2,4,4,3,4,3,3,2,3,2,4,4,4,4,2,3,4,3,4,4,4,2,2,2,4,2,3,4,2,2,3,2,3,3,4,2,4,3,3,4,2,2,3,4,4,4,4,4
stud30070@raqood-ai,GP1_Robot,24,54,30,77,74,80,0.675,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,2,3,3,1,2,2,2,1,2,3,1,3,1,1,3,2,2,3,3,3,3,2,3,3,3,2,1,2,1,2,2,3,4,2,3,3,4,3,3,3,4,3,4,2,4,3,2,4,3,2,3,3,4,2,2,2,4,2,3,3,2,3,4,4,4,2,2,3,4,3,2,2,3,2,4,2,2,4,3,3,2,3,3,4,3,2,4,3,2,2,2,3,2,2
